# Gene Family	AA_combined_Abundance-RPKs	B1_combined_Abundance-RPKs	C1_combined_Abundance-RPKs	D1_combined_Abundance-RPKs	E1_combined_Abundance-RPKs	F1_combined_Abundance-RPKs	Category	Gene_Short
UniRef90_A0A379AHC3|unclassified	0.11338	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A379LSC3	0.967393	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A379LSC3|g__Pantoea.s__Pantoea_agglomerans	0.967393	0.0	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A385PPC3	3.41742	4.86432	0.0	1.08558	1.43744	0.14724	Immune_Complement	C3
UniRef90_A0A385PPC3|g__Lactobacillus.s__Lactobacillus_plantarum	3.41742	4.86432	0.0	1.08558	1.43744	0.14724	Immune_Complement	C3
UniRef90_A0A386R4C3	0.0	1.50251	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A386R4C3|g__Lactobacillus.s__Lactobacillus_plantarum	0.0	1.50251	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3B6C3J1	0.874152	0.715701	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3B6C3J1|unclassified	0.874152	0.715701	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3B6C3U7	0.0	0.243613	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3B6C3U7|unclassified	0.0	0.243613	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3B6PIC3	0.0	0.361108	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3B6PIC3|unclassified	0.0	0.361108	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3E0UWC3	0.0	0.0832824	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3E0UWC3|unclassified	0.0	0.0832824	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3F3E0C3	2.19927	0.814731	4.64294	6.83319	7.30567	8.05181	Immune_Complement	C3
UniRef90_A0A3F3E0C3|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.19927	0.450924	4.64294	6.83319	7.30567	8.05181	Immune_Complement	C3
UniRef90_A0A3F3E0C3|unclassified	0.0	0.363806	0.0	0.0	0.0	0.0	Immune_Complement	C3
UniRef90_A0A3F3EC35	1.88445	0.508013	3.21725	4.41108	4.37693	5.73232	Immune_Complement	C3
UniRef90_A0A3F3EC35|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.88445	0.508013	3.21725	4.41108	4.37693	5.73232	Immune_Complement	C3
UniRef90_A0A3F3EGC3	1.6654	0.830818	3.28957	4.83433	5.0368	5.85659	Immune_Complement	C3
UniRef90_A0A3F3EGC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.6654	0.830818	3.28957	4.83433	5.0368	5.85659	Immune_Complement	C3
UniRef90_A0A3F3EJC3	1.57865	0.595782	3.43207	5.43242	5.0157	7.34939	Immune_Complement	C3
UniRef90_A0A3F3EJC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.57865	0.595782	3.43207	5.43242	5.0157	7.34939	Immune_Complement	C3
UniRef90_A0A3F3ENC3	1.27123	0.440614	2.47751	3.44528	3.72586	4.98821	Immune_Complement	C3
UniRef90_A0A3F3ENC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.27123	0.440614	2.47751	3.44528	3.72586	4.98821	Immune_Complement	C3
UniRef90_A0A3F3ERC3	1.21215	0.367621	1.75827	2.54028	2.57016	2.7201	Immune_Complement	C3
UniRef90_A0A3F3ERC3|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.21215	0.367621	1.75827	2.54028	2.57016	2.7201	Immune_Complement	C3
UniRef90_A0A3F3EZC3	0.860956	0.0	1.71628	1.65505	2.04437	2.49504	Immune_Complement	C3
